original_text,label_name
Can you help me figure out what is going on with a debit payment that is showing up on my account I am not sure is suppose to be there.,direct_debit_payment_not_recognised
My transfer into my account isn't showing up.,balance_not_updated_after_bank_transfer
Why has my new card still not come?,card_arrival
Is there a way to find an ATM around me?,atm_support
I am still awaiting the completion of the transaction.,transfer_not_received_by_recipient
I paid with my card so so why was I charged a transaction fee?,card_payment_fee_charged
I want to top up my account. Can I do it with Google Pay?,apple_pay_or_google_pay
Can my children have their own account?,age_limit
Why was there an additional fee on the payment I just made? I don't usually have additional fees applied to my payments.,card_payment_fee_charged
"Why, when paying with the card, was I charged an extra fee?",card_payment_fee_charged
How do I take a block off my card?,pin_blocked
Shouldn't my new card be here by now?,card_arrival
"After putting in the wrong PIN too many times, I was blocked. Can you assist me in changing it?",pin_blocked
Whats the limit on my top up,top_up_limits
I happened to forget my passcode,passcode_forgotten
I am asking to end my account.,terminate_account
Can you explain the transfer fee to me?,transfer_fee_charged
I was attempting to top up with my card but the money has vanished!,topping_up_by_card
What are the steps to get my card back that was kept by the ATM?,card_swallowed
"My salary is in GBP, is this something I need to configure?",receiving_money
I made a payment but it's still pending,pending_card_payment
How does the exchange rate work on this app?,exchange_rate
Why do you charge fees on card payments?,card_payment_fee_charged
How can I start using my card?,activate_my_card
What is the fee to receive money?,top_up_by_bank_transfer_charge
How do I get to the virtual cards?,getting_virtual_card
What is going on with it saying my card payment was declined?,declined_card_payment
I need help because I drunken blocked my card?,pin_blocked
Please list the countries you support.,country_support
What is the pending payment on my card about?,pending_card_payment
Can I get a refund?,request_refund
Why did my top-up not work?,top_up_failed
The ATM did not give me as much cash as I requested.,wrong_amount_of_cash_received
I live in Germany. Is that one of the countries you are in? What other countries are you in?,country_support
Do I get a choice between Visa and Mastercard?,visa_or_mastercard
How can it be that my Card is not functioning anymore?,card_not_working
"Sort your top up out please! It's been pending since an hour already, can you please make this go through asap I really need the money",pending_top_up
There are funds in my app that I did not receive.,cash_withdrawal_not_recognised
the money i transferred didnt arrive,transfer_not_received_by_recipient
My app says that I'm not verified.,unable_to_verify_identity
I do not have the information to verify my identify.,unable_to_verify_identity
Can I also transfer with SWIFT?,top_up_by_bank_transfer_charge
How can I find the top-up verification code?,verify_top_up
My card doesn't seem to work.,card_not_working
Are there any fees if I use a European bank card for a top up?,top_up_by_card_charge
I made a transfer and was charged extra. Why?,transfer_fee_charged
Is there anything to do because my phone was stolen?,lost_or_stolen_phone
How do I top up by cheque?,top_up_by_cash_or_cheque
Do you accept checks?,top_up_by_cash_or_cheque
How do I change my passcode?,passcode_forgotten
I got double charged for a payment so how do I fix that?,transaction_charged_twice
i need my card quick,card_delivery_estimate
Can I be charged for exchanging foreign currency?,exchange_charge
What fiat currencies are used for holdings?,fiat_currency_support
What are the steps to getting a virtual card?,getting_virtual_card
how do i get the card linked,card_linking
Does this app allow currencies to be exchanged?,exchange_via_app
Hi. Please can you help me fix a double charge on my card? I'm looking at my transactions and this restaurant I went to earlier in the week has charged me twice! Please remove the additional charge for me.,transaction_charged_twice
I was not distributed all of cash that I requested,wrong_amount_of_cash_received
Can I have a tangible form of my virtual card.,order_physical_card
the balance on my account didnt change when i transferred money,balance_not_updated_after_bank_transfer
Help me cancel a transfer.,cancel_transfer
There is a transaction for $1 and I don't know why it was charged.,extra_charge_on_statement
What is the procedure for activating this card?,activate_my_card
I added money through a bank transfer and it is not showing in my balance.,balance_not_updated_after_bank_transfer
I wanted to withdraw $100 from the ATM but I only got $20,wrong_amount_of_cash_received
I can't get my virtual card to work.,virtual_card_not_working
Can i set up an auto top-up?,automatic_top_up
What if I need to use GBP instead of USD?,exchange_via_app
How can my new card be activated?,activate_my_card
My top up did not go through yet.,pending_top_up
I placed a cheque but the funds aren't there,balance_not_updated_after_cheque_or_cash_deposit
Please check to see if the band transfer I made a while ago from my UK account has safely arrived.,balance_not_updated_after_bank_transfer
How long will a transfer be pending for?,pending_transfer
Is there a way to set up an auto top-up?,automatic_top_up
When will I get my money? It's been too long.,transfer_not_received_by_recipient
i tried to make a transfer to a beneficiary and it didn't go through,beneficiary_not_allowed
I can't get the top-up to work! What's going on here.,top_up_failed
My top up failed.,top_up_failed
